Time ICMP_Messages_Sent/sec ICMP_Messages/sec ICMP_Sent_Echo/sec Memory_%_Committed_Bytes_In_Use %_Processor_Time Worm
03/28/2015_13:46:01.275 1 1 1 3 2 no
03/28/2015_13:46:02.290 1 1 1 3 1 no
03/28/2015_13:46:03.290 1 1 1 3 1 no
03/28/2015_13:46:04.290 1 1 1 3 3 no
03/28/2015_13:46:05.306 1 1 1 3 1 no
03/28/2015_13:46:06.306 1 1 1 3 1 no
03/28/2015_13:46:07.322 1 1 1 3 1 no
03/28/2015_13:46:08.322 1 1 1 3 1 no
03/28/2015_13:46:09.322 1 1 1 3 2 no
03/28/2015_13:46:10.337 1 1 1 3 2 no
03/28/2015_13:46:11.337 1 1 1 3 1 no
03/28/2015_13:46:12.353 1 1 1 3 1 no
03/28/2015_13:46:13.353 1 1 1 3 1 no
03/28/2015_13:46:14.353 1 1 1 3 2 no
03/28/2015_13:46:15.353 1 1 1 3 1 no
03/28/2015_13:46:16.368 1 1 1 3 1 no
03/28/2015_13:46:17.368 1 1 1 3 1 no
03/28/2015_13:46:18.368 1 1 1 3 1 no
03/28/2015_13:46:19.368 1 1 1 3 2 no
03/28/2015_13:46:20.384 1 1 1 3 1 no
03/28/2015_13:46:21.384 1 1 1 3 1 no
03/28/2015_13:46:22.400 1 1 1 3 1 no
03/28/2015_13:46:23.400 1 1 1 3 1 no
03/28/2015_13:46:24.400 1 1 1 3 2 no
03/28/2015_13:46:25.400 1 1 1 3 1 no
03/28/2015_13:46:26.415 1 1 1 3 1 no
03/28/2015_13:46:27.431 1 1 1 3 1 no
03/28/2015_13:46:28.431 1 1 1 3 1 no
03/28/2015_13:46:29.431 1 1 1 3 2 no
03/28/2015_13:46:30.447 1 1 1 3 1 no
03/28/2015_13:46:31.447 1 1 1 3 1 no
03/28/2015_13:46:32.447 1 1 1 3 1 no
03/28/2015_13:46:33.447 1 1 1 3 1 no
03/28/2015_13:46:34.447 1 1 1 3 2 no
03/28/2015_13:46:35.447 1 1 1 3 1 no
03/28/2015_13:46:36.447 1 1 1 3 2 no
03/28/2015_13:46:37.462 1 1 1 3 1 no
03/28/2015_13:46:38.462 1 1 1 3 1 no
03/28/2015_13:46:39.462 1 1 1 3 2 no
03/28/2015_13:46:40.478 1 1 1 3 2 no
03/28/2015_13:46:41.478 1 1 1 3 1 no
03/28/2015_13:46:42.478 1 1 1 3 1 no
03/28/2015_13:46:43.493 1 1 1 3 1 no
03/28/2015_13:46:44.493 1 1 1 3 2 no
03/28/2015_13:46:45.493 1 1 1 3 2 no
03/28/2015_13:46:46.493 1 1 1 3 3 no
03/28/2015_13:46:47.493 1 1 1 3 2 no
03/28/2015_13:46:48.493 1 1 1 3 1 no
03/28/2015_13:46:49.493 1 1 1 3 2 no
03/28/2015_13:46:50.493 1 1 1 3 2 no
03/28/2015_13:46:51.493 1 1 1 3 1 no
03/28/2015_13:46:52.493 1 1 1 3 1 no
03/28/2015_13:46:53.509 1 1 1 3 2 no
03/28/2015_13:46:54.509 1 1 1 3 2 no
03/28/2015_13:46:55.509 1 1 1 3 3 no
03/28/2015_13:46:56.525 1 1 1 3 1 no
03/28/2015_13:46:57.525 1 1 1 3 1 no
03/28/2015_13:51:24.197 1 1 1 2 3 no
03/28/2015_13:51:25.197 1 1 1 2 4 yes
03/28/2015_13:51:26.197 1 1 1 2 4 yes
